2218611	BB	1.87
2221194	MR	2.79
2223518	WS	3.14
2183272	TZ	2.92
2223669	TH	3.45
2216977	GL	3.73
2219391	TZ	1.56
2223567	TN	1.62
2214441	FI	2.97
2228059	ZM	2.62
2221374	PR	2.93
2221420	PR	3.33
2217280	MY	4.39
2188239	PY	1.29
2202425	CV	1.52
2216965	ES	3.54
2188857	KR	1.61
2217063	SJ	3.2
2191699	JE	2.61
2205801	IO	3.92
2214441	KR	2.22
2222234	BT	5.58
2203693	GE	1.98
2209201	PY	3.37
2210353	MD	1.55
2205849	LB	3.71
2197551	UG	3.64
2165279	KN	1.55
2211106	GW	3.64
2197900	FO	2.32
2220143	MH	2.4
2221374	NO	2.57
2213631	AD	1.2
2205849	KY	1.68
2216977	EH	3.75
2221374	NE	3.01
2214465	GI	2.08
2188780	MD	2.53
2213127	HT	4.73
2217063	TN	4.34
2213176	AI	3.95
2212284	IL	2.02
2220155	KG	2.32
2221337	SS	2.49
2202425	BD	4.01
2214306	BH	2.86
2217959	CC	2.81
2214747	SG	5.2
2211106	GE	1.8
2188869	HR	2.76
2221092	CH	3.83
2223670	ML	2.78
2195087	IR	2.87
2219096	SS	1.7
2220180	BN	3.4
2219436	ST	2.22
2222222	AI	1.9
2219096	SJ	2.34
2201258	GY	3.36
2205849	LY	3.89
2184230	QA	1.45
2217280	LC	2.62
2213692	DK	3.57
2222585	VG	3.39
2205801	GU	3.61
2188780	NL	3.31
2227627	CW	4.92
2211596	MT	1.86
2212636	DK	2.47
2217821	FI	2.03
2189794	TW	3.66
2211433	TO	3.51
2223518	SX	4.08
2216977	BY	5.15
2209225	MT	3.02
2076488	AF	3.39
2218094	ID	4.03
2184242	MY	2.64
2184074	GP	3.81
2216826	GD	4.64
2227033	RW	2.46
2221194	IL	0.83
2168807	GP	3.2
2082227	SZ	3.63
2213631	CC	2.98
2209201	RE	2.78
2191699	MK	3.31
2195087	JM	4.8
2219473	IE	4.59
2227807	FK	2.24
2217923	BZ	2.98
2188870	DO	3.28
2216977	PH	2.19
2211596	GA	3.29
2188870	DK	2.86
2221829	AF	1.73
2188857	GR	2.89
2211445	LA	2.68
2221829	AE	4.63
2205940	BR	2.06
2184229	LB	4.9
2207473	VU	2.18
2221420	IE	3.74
2214850	IT	4.78
2124210	AE	2.24
2227640	CR	4.01
2213062	CR	3.37
2197317	VI	3.24
2150973	CV	3.75
2216225	CZ	3.22
2218909	DZ	2.06
2216225	CV	3.54
2184074	MP	3.11
2171055	TL	2.74
2216965	PK	2.04
2219096	TC	4.18
2189794	GT	1.75
2208292	NA	3.99
2226976	JP	2.43
2188857	GB	2.67
2216814	TL	4.84
2150973	CA	2.8
2168807	AE	2.26
2227639	BB	2.63
2214228	AU	3.98
2214080	SD	2.99
2210353	AZ	3.16
2209201	GL	2.18
2197317	SH	1.67
2216796	YE	4.07
2219845	ZA	2.33
2197900	KM	3.25
2209201	GA	1.41
2202425	EE	4.86
2204356	EC	1.74
2227627	GR	3.33
2220265	LV	2.12
2227640	AG	4.06
2227778	CR	1.92
2210353	BT	3.1
2196257	NG	1.93
2188239	CK	1.97
2221829	BQ	1.83
2187160	EC	4.86
2222843	ZW	1.74
2206188	BT	3.72
2184115	GM	1.46
2227603	KE	3.8
2220289	IQ	2.26
2184074	KM	2.02
2210316	UM	3.67
2219366	SS	2.23
2218196	DK	2.32
2188239	CR	2.58
2150973	EE	2.62
2227033	NG	2.9
2213176	CC	4.57
2189794	IS	2.56
2213176	CF	0.93
2217496	MY	2.03
2188239	HN	4.44
2221420	MV	3.17
2217755	ME	3.03
2217279	FR	3.31
2217755	MA	1.78
2197329	OM	3.29
2214079	ML	3.11
2176988	CD	2.33
2226976	GL	2.37
2221842	CY	3.27
2214849	MK	2.66
2200076	BM	1.82
2217923	GU	4.55
2217502	NO	1.22
2184242	CY	3.48
2124210	EH	3.52
2216977	MG	3.22
2219473	SH	1.51
2187160	CF	3.47
2219473	SG	2.87
2200391	DM	3.43
2208292	JM	4.24
2214080	KR	2.33
2210353	EG	2.84
2221830	CW	2.96
2213618	LT	5.48
2187160	CL	2.23
2222892	UG	2.0
2210316	SI	1.59
2220265	TG	2.21
2184254	DM	1.97
2200076	CU	2.52
2198480	HR	2.39
2222222	IQ	2.47
2164151	IL	2.5
2227639	IR	3.59
2226976	IL	3.98
2118024	BR	3.7
2214306	GP	2.15
2227615	LU	5.45
2216319	AW	1.33
2218909	LC	2.93
2188481	MP	3.85
2221374	DZ	2.9
2217279	HN	2.5
2124210	BV	2.89
2184242	FM	3.97
2216434	BE	1.82
2197329	NI	1.88
2164163	HU	5.0
2215086	ZM	2.15
2219718	VN	3.62
2195582	SK	4.04
2118024	AW	2.19
2183272	PK	2.85
2184230	GF	3.61
2197317	PF	3.99
2227046	CR	3.69
2223175	CX	3.84
2221830	EC	0.64
2218910	IE	2.22
2216965	NI	2.43
2200391	AU	3.23
2221432	IN	1.7899999999999998
2210353	GM	3.16
2188869	BN	1.54
2214850	NZ	2.95
2227807	VE	1.66
2221830	HU	3.09
2221878	BR	4.66
2227820	SK	2.71
2197551	AL	1.84
2218946	HK	2.28
2204025	GP	3.21
2189835	ID	5.36
2227173	CU	4.05
2215963	RE	3.46
2223194	UY	2.99
2213098	GW	3.38
2213025	SB	2.65
2218521	KE	4.78
2189835	IT	2.04
2221842	GW	2.83
2227562	EH	3.05
2225375	VE	2.65
2218449	SH	1.49
2218594	BF	4.75
2221829	HR	4.33
2218569	DJ	3.94
2221337	GW	1.89
2211961	BG	2.24
2218887	ML	2.69
2221830	GP	3.81
2201962	IO	2.95
2213373	IL	4.02
2218570	CG	2.74
2214228	IE	2.83
2217231	GI	4.11
2219317	PL	2.58
2222812	HN	2.48
2184230	AU	2.09
2221830	GA	3.8
2223670	CX	1.58
2219610	AD	5.32
2217743	SG	2.66
1790255	BH	3.71
2202252	SB	2.77
2218887	MS	2.3
2219845	PH	2.96
2184230	AG	2.86
2189835	GN	3.11
2219610	AR	3.61
2218521	IN	2.64
2224099	LT	2.44
2201962	FK	3.06
2184229	EG	1.12
2223670	AE	2.45
2227173	AM	3.52
2164170	ZA	2.1
2222836	FM	1.87
2227148	IL	3.77
2225375	WS	1.65
2197330	HK	2.81
2218545	JE	2.55
2184074	TM	3.29
2184230	DM	2.39
2219072	AF	1.81
2218678	SS	4.09
2124300	KM	1.74
2204025	DJ	1.56
2221830	IR	4.07
2214228	GD	3.46
2223670	BF	3.15
2218450	PF	3.15
2222132	TL	3.2
2208292	TK	3.41
2195435	GP	5.74
2214169	MT	5.79
1790243	CA	4.09
2218480	BN	2.59
2189396	VU	2.97
2203119	SM	2.16
2219502	MF	2.57
2204025	CV	3.65
2217870	NC	3.75
2217496	ET	2.66
2223194	RS	3.16
2222812	KH	1.22
2204025	KR	4.67
2221854	IS	3.29
2201962	LR	3.99
2214228	DE	4.01
2227148	CF	2.98
2219366	NR	2.79
2170078	BO	2.36
2227856	JM	3.84
2222885	AG	2.36
2217326	BD	2.61
2204414	LA	2.89
2217684	TC	1.82
2194416	NI	2.87
2213062	IQ	4.54
2227377	MP	3.12
2124210	MN	3.12
2216826	YE	3.04
2217869	MK	4.22
2189835	LS	3.84
2202360	BL	3.76
2223645	BG	3.34
2218705	EH	3.32
2213098	ER	3.37
2202288	SJ	4.0
2222132	VI	3.24
2227856	IR	3.28
2211936	MG	2.22
2219610	EC	5.2
2221337	CG	5.13
2223669	AL	4.52
2228137	PH	2.88
2228016	BQ	2.67
2216409	AR	4.02
2059182	SZ	5.32
2124210	KE	3.9
2124300	GQ	2.92
2205939	US	3.7
2218521	MK	3.54
2215086	BA	3.62
2219514	MF	5.25
2219780	MT	1.92
2205284	IQ	3.27
2211936	MU	1.75
2225375	SG	3.16
2221907	IN	4.09
2223657	CL	3.02
2202359	BR	3.06
2197330	DJ	2.99
2223657	CM	2.27
2217821	VI	3.09
2195964	CX	4.3
2227033	CH	4.22
2222812	MT	3.05
2216123	AQ	4.32
2197330	DE	3.82
2215086	AS	3.77
2227033	BO	2.65
2216796	TD	4.77
2204414	NP	3.14
2212636	TO	1.94
2197317	FI	3.01
2228089	AI	2.98
2218450	MG	4.53
2220331	GM	2.64
2227748	US	3.41
2197551	BS	1.88
2219514	NI	3.59
2194524	AE	3.24
2219072	GH	4.24
2223416	MD	2.4
2218705	CF	2.97
2059170	VE	3.74
2219610	GA	3.46
2215388	VC	4.23
2218887	GR	2.41
2197317	GR	2.28
2118024	JO	3.0
2228004	BR	2.67
2210980	CN	3.09
2223608	MK	3.87
2218450	LS	3.04
2214465	UZ	1.47
2218946	IO	3.59
2228004	BV	4.17
2213098	BT	3.65
2214182	MZ	2.21
2216172	GP	3.07
2227083	CM	0.44
2218887	GL	1.75
2223580	WS	1.19
2188481	CC	3.63
2207178	MH	3.19
2209225	RU	3.4
2214133	JO	3.11
2215086	LU	2.28
2214265	JP	2.62
2213283	KY	3.06
2227754	TZ	4.54
2195435	BN	2.01
2211936	PG	0.24
2214825	LI	3.48
2076488	BM	3.42
2213098	PH	4.42
2224099	AQ	4.11
2225375	MU	4.91
2221842	PE	3.32
2227377	AD	3.34
2218910	TM	3.73
2219985	BL	2.57
2218521	BZ	3.21
2214182	DK	3.5
2218545	AD	2.47
2213698	UY	3.19
2218533	BV	2.81
2212636	TD	3.21
2227819	MV	2.79
2221102	AM	3.97
2209021	KR	3.66
2217978	ZM	3.75
2214825	KR	2.85
2228016	NU	1.82
2207473	GG	7.18
2205939	UA	3.38
2227377	BG	3.27
2209201	TC	4.76
2218910	SK	3.01
2218533	CK	2.8
2194585	BD	3.43
2197329	AL	3.16
2211535	AS	3.23
2227136	CA	3.4
2202276	GS	3.33
2188481	AM	4.55
2219429	BB	3.01
2224099	DO	3.71
2227136	BW	2.89
2205284	MH	4.36
2216796	HT	3.66
2223375	UA	3.1
2219417	CA	2.18
2205940	PH	3.12
2214265	GW	3.21
2219366	DE	1.72
2115842	SJ	3.18
2210316	CR	3.38
2214747	VG	2.91
2218545	BA	3.51
2218887	SO	1.7
2214182	BI	2.39
2221878	GS	2.65
2206188	SN	2.5
2213606	ER	1.64
2098585	MK	2.48
2218617	YE	1.34
2223375	TC	2.9
2218480	KN	2.29
2213963	CD	2.76
2179546	MP	3.3
2221829	SL	3.4
2225375	PW	3.44
2216393	BJ	2.96
2217869	GT	2.79
2195087	TG	4.22
2211535	CN	2.3
2222812	CF	2.88
2222699	PG	4.21
2176988	TK	2.48
2165279	SH	2.85
2228041	EE	4.11
2213975	AZ	3.54
2218705	LT	3.73
2202227	TT	2.99
2216256	YT	4.58
2216123	MQ	3.51
2228041	CU	3.43
2202359	KR	1.95
2204025	BI	4.81
2220318	SD	1.48
2218742	ES	3.67
1790243	AT	4.5
2217141	ZA	3.04
2214825	GT	2.85
2207178	PK	4.27
2223235	UM	1.69
2228149	UY	1.95
2219610	MN	1.0
2227748	NO	5.06
2216319	NE	3.39
2213062	PN	2.28
2205272	RW	1.85
2227807	PM	3.35
2208292	ZM	2.99
2197317	AD	2.76
2227586	GT	2.79
2213963	ER	4.33
2213098	MC	2.94
2221830	SV	4.25
2204025	AZ	3.83
2076488	GS	4.2
2217821	KP	4.81
2195087	TR	2.27
2213098	MG	2.81
2223235	RO	4.47
2227586	CU	1.49
2219780	UY	3.43
2197895	CM	5.36
2187160	PN	0.71
2218480	NR	4.6
2222836	BH	4.67
2227748	MZ	2.77
2188870	RW	1.49
2227748	MM	2.68
2217496	BZ	2.84
2207178	SV	2.22
2223645	MV	3.47
2217870	BY	2.75
2228016	GU	1.05
2197895	CC	1.47
2215388	MM	2.44
2225375	KZ	2.84
2218450	CU	3.64
2217869	CH	2.76
2184115	ST	2.97
2216319	PY	2.35
2219101	ET	3.46
2217870	BH	3.99
2228150	VA	1.96
2227046	TO	1.42
2219634	KN	2.53
2195087	SC	4.55
2217009	BV	2.88
2227856	CL	3.1
2221854	PN	2.82
2201962	SO	2.4
2213127	BM	3.28
2227791	SG	2.07
2184115	TD	2.81
2222836	AS	4.08
2214265	BR	2.17
2189835	SD	4.05
2165279	VA	4.58
2219405	BE	2.3
2219366	GE	4.38
2217725	TN	1.29
2213093	GA	4.0
2210962	CI	1.86
2222566	GG	2.26
2153617	BF	2.79
2217146	ER	4.09
2217852	SA	3.85
2216393	HU	1.97
2214138	SY	3.86
2228137	CO	3.03
2227486	IQ	4.41
2222908	IM	2.49
2223121	OM	3.38
2214073	KE	3.55
2218916	JO	2.46
2223235	QA	1.21
2153617	BW	2.16
2220300	RS	3.17
2133948	WF	1.8
2193994	HN	4.67
2223410	GG	0.9
2228149	BL	2.4
2217876	OM	3.18
1790243	TL	2.97
2222693	FK	2.35
2218941	GR	3.22
2213758	DE	5.26
2216471	MS	2.68
2219405	LI	1.34
2218617	NZ	1.85
2228113	ER	2.2
2214097	GH	2.69
2169340	PA	2.36
2150581	CL	3.68
2203119	AS	4.86
2216256	DM	2.59
2216232	IM	3.59
2218868	TG	3.82
2227928	VG	2.8
2223344	AO	3.77
2164169	KW	2.79
2228149	AG	1.98
2213698	MH	2.68
2222591	CY	2.39
2227797	BW	3.29
2213068	JO	2.88
2222566	FR	1.32
2215879	KW	2.57
2225441	NF	1.9
2219417	KW	3.39
2059175	ZW	2.72
2219016	GW	2.79
2223235	NO	3.63
2219442	CR	3.04
2199113	PM	2.36
2218916	LY	1.23
2222908	KN	1.2
2213637	WF	1.46
2218540	IS	2.75
2218390	IO	2.6
2228150	CI	2.35
2219077	BZ	3.48
2217852	PN	3.21
2220300	TJ	2.23
2214175	MK	3.82
1790243	TC	3.54
2201265	PA	2.65
2217749	TG	3.08
2216548	TW	1.65
2220149	VE	2.0
2227761	LT	3.53
2201265	PN	3.93
2227928	SZ	3.9
2218540	JO	2.56
2222081	TT	1.12
2214901	CW	5.14
2222591	BL	2.1
2228150	BE	3.99
2228113	BT	1.95
2227928	TC	2.89
2227486	KZ	3.72
2217146	CZ	4.09
2228113	BQ	4.81
2214175	MC	3.42
2213068	LR	3.81
2217212	QA	1.78
2197352	AI	3.1
2227875	FM	2.74
2217864	MC	3.08
2218678	IQ	3.45
2216178	CH	2.5
2223031	NP	2.24
2223169	ML	2.54
2218474	CR	4.59
2223332	EG	2.41
2181005	AE	3.78
2218287	FO	3.32
2219430	BQ	5.11
2202407	VC	3.33
2181005	AW	2.34
2227586	NO	2.73
2227486	ME	2.13
2227486	MF	2.28
2213637	PN	1.35
2223434	GN	3.1
2227814	PN	3.01
2188852	YT	3.29
2227887	CW	2.48
2218893	IT	2.78
2223434	GT	2.67
2218705	US	3.71
2205175	HK	1.46
2203119	ET	2.13
2217954	SD	2.0
2216548	SB	3.95
2213093	CN	2.84
2219429	CV	1.9
2210913	PK	3.69
2201343	SJ	2.5
2223157	MH	3.43
2216178	CW	3.1
2217750	SX	2.36
2201343	SE	4.66
2205163	JO	0.3
2227372	MG	1.77
2219519	NU	3.51
2227586	LB	4.75
2214073	IM	2.03
2223434	JP	4.13
2201343	SD	1.73
2214138	ZM	2.19
2222693	LK	2.87
2227773	NG	0.86
2059175	VG	4.21
2189787	GM	2.83
2164182	KG	2.93
2220300	PR	3.39
2227562	SZ	2.29
2223745	AD	0.02
2216256	BS	2.98
2201265	UY	0.37
2222566	MZ	2.63
2195964	SX	3.47
2213637	RO	4.06
2218678	GD	2.7
2216409	SG	1.12
2217762	SR	1.92
2227887	AZ	1.9
2213283	YT	2.47
2225441	SJ	3.19
2223031	MY	1.1
1790255	TM	3.87
2227761	PT	2.5
2205163	GR	2.85
1790255	TV	2.64
2164169	MP	4.52
2222818	LV	6.0
2213373	SH	2.8
2222093	MP	4.3
2204830	UY	5.16
2213373	SE	5.07
2217762	SG	2.0
2223157	OM	5.89
2222093	MO	4.25
2220258	MM	3.88
2215520	SA	2.32
2204830	VA	1.37
2220174	SJ	2.6
2208053	WS	3.04
2219405	SM	1.61
2164169	TN	2.49
2216409	PH	1.72
2216971	AW	2.42
2220149	QA	5.74
2213236	ME	3.52
2227161	MP	3.34
2227916	NA	2.2
2213236	MG	3.89
2214126	MY	1.73
2216232	PH	2.83
2194694	CD	4.64
2216471	VN	3.32
2198794	AT	2.09
2218617	EC	2.5
2216958	DO	3.07
2214126	MP	3.64
2217056	ID	3.41
2164170	SN	2.71
2218904	SX	3.09
2124300	TZ	2.73
2218941	NE	4.31
2223608	CZ	2.54
2188864	TF	4.19
2216409	QA	3.0
2216983	AM	4.29
2227916	MA	5.06
2216256	LT	4.02
2216409	PR	3.78
2219985	SY	2.35
2227928	MZ	4.48
2219016	CD	4.19
2218904	TF	2.13
1790243	MO	1.65
2224099	SN	1.99
2205934	TG	4.35
2133948	NL	4.3
2213596	AX	2.82
2227598	YT	3.27
2221085	BW	2.61
2216573	GL	3.54
2218916	UA	1.21
2222081	MN	2.92
2198794	BY	3.79
2214138	MW	1.24
2141773	HU	3.14
2217852	HM	2.33
2217864	GB	2.18
2227797	NP	4.16
2219478	GS	2.63
2223121	YT	5.35
2216832	AW	1.53
2228113	KY	4.45
2223235	FJ	1.75
2204025	ME	4.26
2217044	MP	3.09
2216548	KW	1.88
2227761	TR	2.1
2227263	SJ	4.38
2218868	YT	2.93
2219519	TC	2.45
2217056	JP	4.29
2217852	IN	2.99
2218904	UM	2.13
2133948	LA	4.14
2204830	IR	3.45
2204025	LC	4.48
2220601	BG	2.78
2225441	GR	1.8
2219628	GD	2.78
2098958	GR	1.62
2217876	CG	3.15
2227372	CU	2.38
2216409	KW	2.11
2223608	ID	2.36
2218893	RE	3.0
2220271	BM	2.92
2220324	SX	3.02
2219665	CO	4.31
2220271	BL	4.16
2221907	TR	2.97
2228047	CD	2.94
2213698	IN	3.65
2218418	LR	2.16
2223235	EE	2.97
2217864	CW	3.85
2217876	BG	2.66
2203119	NC	3.65
2214913	BF	5.04
2219653	CA	4.06
2222032	VC	3.46
2219429	KE	3.26
2164182	TV	2.31
2220271	BQ	3.88
2220271	CO	4.72
2218287	MR	3.12
2214742	ZA	2.76
2223410	CX	3.49
2222093	GH	2.17
2222591	PG	3.39
2214126	RU	2.3
2225368	RS	2.7
2213970	BE	3.91
2222591	PL	2.19
2227797	SB	2.35
2227916	TD	3.04
2219442	GS	3.77
2222693	TO	3.8
2221121	BF	2.47
2222693	TF	3.18
2217954	KE	4.37
2227486	GP	3.41
2214913	EG	2.58
2217212	GD	2.57
2216142	FM	2.72
2213236	GA	2.05
2219430	LV	3.27
2223235	BG	3.34
2227916	SY	2.81
2216759	BV	3.0
2220162	MG	1.77
2182565	MW	4.24
2098958	CZ	3.62
2223169	TJ	3.79
2220174	KW	1.16
2217978	GD	1.43
2219077	PR	1.37
2227136	NI	3.03
2220149	RE	1.58
2170078	MQ	1.58
2219429	ME	3.63
2204830	MG	3.32
2076488	ZM	2.48
2222056	NC	3.2
2221907	SH	2.98
2227161	GQ	2.86
2216621	CY	3.24
2222591	NE	2.83
2222056	NI	3.98
2227161	GW	3.16
2219665	BD	3.96
2205175	SR	3.85
2208046	AT	3.5
2219798	TL	3.2
2227916	ES	1.87
2160027	SK	3.97
2223567	AM	3.73
2216142	TT	3.38
2219798	TF	0.72
2221242	SE	4.09
2223555	CA	3.41
2205175	SV	1.49
2202407	AL	2.31
2213758	TL	2.19
2214901	PN	2.71
2169339	BJ	3.63
2219665	GQ	3.51
2215520	GL	3.62
2215520	GR	2.96
2216832	LK	3.6
2169340	AD	3.39
2221242	SZ	4.88
2227603	PY	2.58
2209014	HN	3.79
2219653	GN	3.12
2227717	RW	3.12
2228072	LI	3.78
2217978	AE	2.73
2160027	TM	2.18
2227717	RU	3.29
2223567	BO	4.62
2202221	KP	2.88
2213637	CY	3.92
2215068	TT	3.17
2223381	LB	3.58
2219942	AS	1.85
2219373	VN	3.16
2221396	GF	2.26
2213969	GL	2.37
2181005	MF	2.02
2177428	FR	4.35
2201521	YE	4.31
2223721	TZ	4.06
2203386	ML	3.75
2184115	AR	3.44
2214471	CH	3.66
2210256	GB	3.47
2219430	VI	2.74
2227639	JM	3.14
2177428	GB	3.11
2209123	ZM	1.83
2228181	YT	2.05
2213625	HM	3.94
2227729	NG	2.58
2210256	DK	2.28
2208297	DK	3.94
2220271	TG	1.25
2202221	LU	4.11
2169340	BV	2.54
2222101	KI	1.73
2220174	FK	1.78
2217382	BA	2.9
2220300	DJ	4.05
2197900	ST	3.85
2216990	SG	2.03
2204830	BS	3.54
2221396	HU	3.51
2171055	IO	2.59
2228047	MM	1.48
2222081	DJ	4.27
2184224	SN	1.06
2182565	AI	0.93
2219798	UG	1.4
2212576	BG	2.63
2213330	BD	2.07
2217044	TG	4.47
2208046	BT	2.69
2208808	SC	2.83
2222234	ST	1.93
2218588	PA	3.97
2227238	IO	3.75
2214102	ER	3.18
2213330	AX	2.22
2217044	TR	4.01
2203241	BZ	2.86
2169339	CZ	1.2
2059175	KP	1.6
2153617	PK	3.61
2222081	CO	2.97
2227899	TR	3.3
2218474	TG	3.53
2059187	FO	4.47
2182565	DO	0.99
2216832	HM	1.23
2228060	PW	4.29
2218540	SR	3.39
2222056	CH	2.67
2223518	DJ	1.04
2213625	BE	2.2
2202294	DM	2.28
2169339	FM	2.02
2222222	TC	4.24
2216965	UM	0.97
2216893	HN	4.42
2213236	AQ	3.95
2221092	TO	2.1
2214102	DO	3.55
2177428	CX	4.09
2223344	LV	4.34
2201343	CU	2.8
2216548	AM	3.12
2221956	MS	3.26
2183602	GY	2.4
2209123	SG	4.45
2220174	AM	3.41
2218617	BT	2.36
2169340	CZ	3.88
2153617	MW	2.56
2209310	SE	1.79
2216548	AX	2.89
2222222	UG	2.77
2212666	BH	2.18
2227730	JO	6.3
2214175	BT	2.94
2206188	AF	1.74
2219405	YE	3.9
2213625	AS	2.33
2216393	TR	3.25
2216393	TW	2.87
2223344	MS	3.38
2218142	HU	2.68
2208297	BL	2.4
2213970	JO	4.83
2223332	TF	4.2
2227615	SN	4.67
2216299	YT	2.07
2124312	RE	2.39
2208046	EE	3.38
2160027	MH	3.86
2218588	KI	2.73
2202294	BE	2.78
2216832	FK	2.81
2222892	LT	2.3
2189787	WS	2.63
2222843	WS	5.63
2221968	MA	1.69
2215333	SJ	2.23
2208046	HM	3.24
2210962	VG	3.89
2124312	SB	1.74
2213969	MG	3.63
2220283	VG	4.43
2202221	PL	2.64
2227640	MW	3.57
2222246	NO	2.61
2219942	CH	2.5
2219628	SZ	2.37
2213637	AS	0.02
2223518	CM	4.8
2218990	MC	3.26
2133948	GT	2.71
2213613	FR	3.61
2226976	PT	2.04
2217146	PT	2.31
2204829	GS	3.29
2219942	CW	3.42
2208808	NO	3.16
2226976	PY	3.17
2216893	IO	3.24
2227640	NO	1.88
2217146	PM	2.79
2215333	SA	3.05
2219718	MP	2.51
2160027	MR	3.39
2216977	SZ	3.73
2205536	ZW	2.15
2202407	BT	3.45
2222591	VN	2.19
2215333	RS	4.11
2150581	MC	5.07
2214102	AF	1.73
2223332	RE	1.85
2227639	PS	2.27
2127860	SE	3.53
2218406	BZ	3.08
2223381	BT	2.75
2221396	NC	3.0
2216832	TZ	3.08
2218564	LB	4.51
2216178	GM	3.07
2227640	SL	3.46
2218389	DZ	0.59
2214471	KZ	2.66
2218390	CG	3.01
2208609	SK	1.38
2220300	JO	3.0
2221835	AE	3.17
2222892	AS	2.53
2210353	PS	4.03
2208297	NE	4.81
2222988	TW	4.01
2202221	AX	2.73
2207480	SN	3.25
2215532	MG	2.65
2228060	EG	1.19
2227729	GD	4.46
2216434	MA	4.05
2127859	SD	3.79
2227887	PE	2.9
2219628	VE	2.88
2164170	BJ	3.48
2209533	GY	3.8
2205801	TW	3.56
2219665	PW	2.58
2164170	AW	5.42
2213970	NP	2.74
2218564	NI	3.34
2181005	CO	2.52
2214102	NI	3.58
2215532	KR	3.62
2227899	MZ	3.26
2205801	SV	3.6
2219839	ZM	3.92
2198794	SX	3.93
2207479	SA	2.85
2186065	SI	4.44
2186065	SG	2.81
2171055	BL	2.61
2197551	WF	3.03
2213264	CG	3.38
2220283	KY	2.18
2188780	CD	2.71
2213264	CK	3.56
2215532	LU	4.81
2181005	BA	4.06
2059175	SG	1.52
2208297	MK	2.6
2223157	BW	3.5
2188780	BW	2.26
2208297	ME	3.63
2219718	IL	4.12
2213596	PM	3.06
2227238	AO	2.21
2221956	TC	3.4
2222591	ZW	4.1
2228072	GB	3.26
2221859	BW	2.44
2211487	CC	1.35
2223688	TO	1.95
2222113	CI	2.49
2218142	RW	3.15
2199113	NF	2.38
2218207	BM	3.39
2214901	UA	3.34
2217491	PN	2.73
2202407	MS	0.44
2219665	SG	3.64
2223332	MP	3.77
2227052	AF	4.26
2215520	KH	3.16
2227730	BZ	2.83
2164157	IE	3.85
2223518	MA	2.33
2214102	LV	2.76
2213674	BZ	0.67
2210256	AZ	3.25
2214682	KI	2.14
2223518	MD	3.03
2228060	IL	2.66
2205801	RE	3.31
2227730	CM	3.89
2220283	PE	2.47
2216301	CO	3.79
2214073	PT	4.51
2164169	GD	4.44
2227372	UM	3.47
2221368	GW	1.82
2220324	BN	2.64
2220271	SG	1.8
2149435	TC	5.94
2221368	GS	1.67
2227052	BD	2.23
2220300	GR	3.95
2217146	JO	1.14
2211487	CX	1.6
2213674	BS	3.79
2182504	NF	1.7
2202407	LT	3.87
2222693	BY	2.13
2227652	VE	1.81
2228059	PM	1.07
2219519	ID	4.41
2202432	BQ	4.76
2227173	WS	2.5
2219478	TJ	2.58
2203386	ZA	6.49
2186065	TK	2.95
2220149	CF	2.85
2213970	RW	3.73
2197352	ZW	3.2
2222843	LT	3.18
2182504	MR	3.15
2186065	TH	2.95
2209123	NA	3.37
2213969	TO	2.22
2203386	ZM	3.28
2217146	GG	1.86
2222892	DO	4.19
2153630	AM	2.29
2221847	BE	3.13
2227052	CI	2.24
2201265	MR	1.39
2219840	TH	2.53
2222818	TD	4.88
2195093	BM	3.08
2216621	SE	3.24
2218406	AO	1.25
2189828	GB	3.1
2207480	UM	2.19
2218142	SL	2.47
2227916	BT	2.91
2228059	NP	4.39
2219840	UG	4.61
2211106	AF	1.88
2222101	HN	4.02
2209533	FO	2.8
2223170	CI	2.61
2223121	NP	3.99
2153617	CZ	1.73
2164170	CX	3.93
2214102	IT	2.08
2227372	SR	2.25
2199113	MZ	2.71
2227875	MM	5.02
2217864	SA	2.27
2182504	KN	3.73
2182504	KR	1.38
2217491	PY	1.29
2218747	CV	1.65
2213747	AW	1.85
2218673	TT	2.32
2223664	BV	2.52
2217409	EC	3.58
2218915	MT	2.17
2213149	HM	2.02
2221970	SY	3.43
2209026	VE	2.49
2226982	SR	2.59
2218747	BQ	2.8
2223550	BY	2.56
2203118	DK	3.54
2214168	BA	1.64
2217422	CF	2.85
2223627	IE	2.67
2227109	DE	4.81
2228181	KW	0.52
2219082	TO	2.51
2228156	NZ	3.51
2220301	PS	2.25
2218940	IN	3.71
2182534	GY	1.72
2124194	IS	4.23
2194696	TO	2.92
2218735	DK	2.8
2218915	PF	1.98
2219426	SN	3.3
2189830	FI	3.33
2217753	IE	2.78
2217409	CF	3.29
2211112	SH	2.26
2218661	TN	2.27
2220170	BH	4.13
2223627	JE	4.34
2218203	TL	0.55
2213060	EE	2.12
2219655	TK	4.4
2219782	SI	2.17
2221855	PW	2.58
2219504	VC	1.67
2221969	UY	3.27
2228042	LK	2.57
2218060	GF	1.88
2218288	IE	2.6
2218772	BG	3.05
2215956	TM	2.36
2227912	BO	4.22
2219631	YE	5.04
2218047	JE	0.8
2215993	LV	5.01
2219667	PH	5.08
2215076	SE	2.33
2223411	GL	0.93
2215076	SC	2.83
2213149	GA	3.43
2227122	CG	3.39
2219667	PF	5.32
2207480	IQ	3.81
2176647	CL	2.6
2221089	MO	3.87
2222240	SZ	3.42
2215981	NO	3.33
2214463	GP	3.51
